Id,Needs_NSC_Review__c,NSC_Review_Reason__c
003f40000169huwAAA,True,<Added>NSC indicates previously unreported enrollment (Attending):  (Jan 2020 start); <Warning>Attending enrollment not confirmed by NSC: Evergreen Valley College (Jan 2020 start)
003f400000KvxO8AAJ,True,<Changed>New unreported left college: Foothill College (Jun 2016 start)
003f40000169hzVAAQ,True,<Not changed>NSC indicates still attending (currently Withdrew): Sonoma State University (Aug 2019 start currently 09/29/2020 end)
003f400000TlTL2AAN,True,<Changed>New unreported left college: Foothill College (Sep 2018 start)
003f400001XsrxCAAR,True,<Warning>Attending enrollment not confirmed by NSC: Foothill College (Sep 2020 start)
003f400000TlTPiAAN,True,<Changed>New unreported left college: San Jose State University (Aug 2018 start); <Added>NSC indicates previously unreported enrollment (Attending):  (Jan 2020 start); <Warning>Attending enrollment not confirmed by NSC: Evergreen Valley College (Jan 2020 start)
003f400001XsrhuAAB,True,<Warning>Attending enrollment not confirmed by NSC: Bridgewater State University (Sep 2020 start)
003f400000KvxZ3AAJ,True,<Changed>New unreported left college: Mills College (Aug 2017 start)
003f400001XsrtIAAR,True,<Warning>Attending enrollment not confirmed by NSC: De Anza College (Sep 2020 start)
003f400000KvxW6AAJ,True,<Added>NSC indicates previously unreported enrollment (Transferred out):  (Jun 2017 start); <Warning>Transferred out enrollment not confirmed by NSC: Evergreen Valley College (Jun 2017 start)
003f400000KvxfnAAB,True,<Added>NSC indicates previously unreported enrollment (Attending):  (Sep 2017 start); <Warning>Attending enrollment not confirmed by NSC: Evergreen Valley College (Sep 2017 start)
003f400000TlTKEAA3,True,<Added>NSC indicates previously unreported enrollment (Attending):  (Sep 2018 start); <Warning>Attending enrollment not confirmed by NSC: Evergreen Valley College (Sep 2018 start)
003f400001XsrsrAAB,True,<Warning>Attending enrollment not confirmed by NSC: Eastern Washington University (Sep 2020 start)
003f400000TlTSmAAN,True,<Changed>New unreported left college: Skyline College (Aug 2018 start)
003f400000TlTOvAAN,True,<Changed>New unreported left college: California State University-Sacramento (Aug 2018 start)
003f400000KvxYBAAZ,True,<Not changed>NSC indicates still attending (currently Withdrew): De Anza College (Jun 2020 start currently 09/23/2020 end)
003f400000Kvxe1AAB,True,<Changed>New unreported left college: American River College (Jan 2019 start); <Changed>New unreported left college: Sacramento City College (Jan 2019 start); <Changed>New unreported left college: Cosumnes River College (Jan 2019 start)
003f400000TlTRcAAN,True,<Changed>New unreported left college: College of San Mateo (Aug 2018 start); <Changed>New unreported left college: Arapahoe Community College (Jan 2019 start)
003f400000KvxXPAAZ,True,<Changed>New unreported left college: Foothill College (Jul 2018 start)
003f400001XsriGAAR,True,<Warning>Attending enrollment not confirmed by NSC: Sacramento City College (Aug 2020 start); <Warning>Attending enrollment not confirmed by NSC: University of California-Davis (Sep 2020 start)
003f400001XsroQAAR,True,<Warning>Attending enrollment not confirmed by NSC: Seattle Pacific University (Sep 2020 start)
003f400001XsrsGAAR,True,<Warning>Attending enrollment not confirmed by NSC: California State University-Long Beach (Aug 2020 start)
003f400000KvxdSAAR,True,<Changed>New unreported left college: San Jose City College (Sep 2018 start)
003f400001XsriAAAR,True,<Warning>Attending enrollment not confirmed by NSC: Santa Clara University (Sep 2020 start)
003f400001Xss2DAAR,True,<Warning>Attending enrollment not confirmed by NSC: University of Southern California (Aug 2020 start)
003f400000KvxVTAAZ,True,<Changed>New unreported left college: Clovis Community College (NM) (Aug 2017 start); <Changed>New unreported left college: Monterey Peninsula College (Aug 2018 start); <Added>NSC indicates previously unreported enrollment (Transferred out):  (Aug 2016 start); <Warning>Transferred out enrollment not confirmed by NSC: Clovis Community College (CA) (Aug 2017 start); <Warning>Transferred out enrollment not confirmed by NSC: Evergreen Valley College (Aug 2016 start)
003f400000KvyA3AAJ,True,<Changed>New unreported left college: San Jose City College (Jun 2018 start); <Added>NSC indicates previously unreported enrollment (Transferred out):  (Jun 2017 start); <Warning>Attending enrollment not confirmed by NSC: San Jose City College (Aug 2020 start); <Warning>Transferred out enrollment not confirmed by NSC: Evergreen Valley College (Jun 2017 start)
003f400000KvxTxAAJ,True,<Not changed>Graduation not confirmed (Attending in NSC): University of California-Riverside (Sep 2016 start)
003f400000KvxSYAAZ,True,<Warning>Attending enrollment not confirmed by NSC: College of San Mateo (Aug 2019 start); <Warning>Attending enrollment not confirmed by NSC: University of California-Davis (Sep 2020 start)
003f400001Xsrz9AAB,True,<Warning>Attending enrollment not confirmed by NSC: Evergreen Valley College (Aug 2020 start)
003f400000KvxUlAAJ,True,<Added>NSC indicates previously unreported enrollment (Attending):  (Jan 2020 start); <Warning>Attending enrollment not confirmed by NSC: Evergreen Valley College (Jan 2020 start)
003f40000169hxHAAQ,True,<Warning>Attending enrollment not confirmed by NSC: Skyline College (Aug 2020 start); <Warning>Attending enrollment not confirmed by NSC: Foothill College (Sep 2020 start)
003f400001XsrsUAAR,True,<Warning>Attending enrollment not confirmed by NSC: Skyline College (Aug 2020 start)
003f400000TlTSTAA3,True,<Changed>New unreported left college: California State University-Sacramento (Aug 2018 start); <Warning>Attending enrollment not confirmed by NSC: Canada College (Aug 2019 start)
003f400000KvxOVAAZ,True,<Changed>New unreported left college: Foothill College (Jan 2019 start)
003f400000KvxSKAAZ,True,<Warning>Attending enrollment not confirmed by NSC: Foothill College (Sep 2020 start)
003f400000KvxVBAAZ,True,<Changed>New unreported left college: San Jose City College (Sep 2018 start); <Added>NSC indicates previously unreported enrollment (Attending):  (Jan 2019 start); <Added>NSC indicates previously unreported enrollment (Transferred out):  (Sep 2017 start); <Warning>Attending enrollment not confirmed by NSC: Evergreen Valley College (Jan 2019 start); <Warning>Attending enrollment not confirmed by NSC: Evergreen Valley College (Sep 2017 start)
003f400000Kvxd1AAB,True,<Changed>New unreported left college: Mission College (May 2018 start)
003f400000KvxOBAAZ,True,<Changed>New unreported left college: Utah Valley University (Aug 2017 start)
003f400000KvxV8AAJ,True,<Added>NSC indicates previously unreported enrollment (Graduated):  (Sep 2019 start); <Added>NSC indicates previously unreported enrollment (Transferred out):  (Aug 2016 start); <Warning>Attending enrollment not confirmed by NSC: Evergreen Valley College (Aug 2016 start); <Warning>Attending enrollment not confirmed by NSC: San Jose State University (Aug 2020 start); <Warning>Graduated enrollment not confirmed by NSC: Evergreen Valley College (Sep 2019 start)
003f400000TlTPjAAN,True,<Changed>New unreported left college: Sacramento City College (Jan 2019 start)
003f400000KvxOzAAJ,True,<Warning>Graduated enrollment not confirmed by NSC: Canada College (May 2020 start)
003f400000KvxdMAAR,True,<Added>NSC indicates previously unreported enrollment (Attending):  (Jun 2019 start); <Added>NSC indicates previously unreported enrollment (Transferred out):  (Jun 2018 start); <Warning>Attending enrollment not confirmed by NSC: Evergreen Valley College (Jun 2019 start); <Warning>Attending enrollment not confirmed by NSC: Evergreen Valley College (Jun 2018 start)
003f400000KvxQZAAZ,True,<Added>NSC indicates previously unreported enrollment (Withdrew):  (Aug 2016 start); <Warning>Withdrew enrollment not confirmed by NSC: Evergreen Valley College (Aug 2016 start)
003f400000KvxdrAAB,True,<Added>NSC indicates previously unreported enrollment (Withdrew):  (Jan 2018 start); <Warning>Withdrew enrollment not confirmed by NSC: Evergreen Valley College (Jan 2018 start)
003f400001Xsro3AAB,True,<Warning>Attending enrollment not confirmed by NSC: University of California-Irvine (Sep 2020 start)
003f400000Kvxd9AAB,True,<Warning>Attending enrollment not confirmed by NSC: San Jose State University (Aug 2020 start)
003f400001Xsrx9AAB,True,<Warning>Attending enrollment not confirmed by NSC: Foothill College (Sep 2020 start)
003f40000169i0oAAA,True,<Added>NSC indicates previously unreported enrollment (Attending):  (Jan 2020 start); <Warning>Attending enrollment not confirmed by NSC: Evergreen Valley College (Jan 2020 start)
003f400001XsrwmAAB,True,<Warning>Attending enrollment not confirmed by NSC: California State University-Sacramento (Aug 2020 start)
003f400001XsrhCAAR,True,<Warning>Attending enrollment not confirmed by NSC: University of California-Los Angeles (Oct 2020 start)
003f400000TlTPpAAN,True,<Changed>New unreported left college: California State University-Sacramento (Aug 2018 start); <Warning>Attending enrollment not confirmed by NSC: San Jose State University (Aug 2020 start)
003f40000169husAAA,True,<Warning>Attending enrollment not confirmed by NSC: Evergreen Valley College (Aug 2020 start)
003f400000Kvxe6AAB,True,<Added>NSC indicates previously unreported enrollment (Transferred out):  (Sep 2017 start); <Warning>Transferred out enrollment not confirmed by NSC: Evergreen Valley College (Sep 2017 start)
003f400001XsrpwAAB,True,<Warning>Attending enrollment not confirmed by NSC: California State University-Sacramento (Aug 2020 start)
003f400000KvxJcAAJ,True,<Changed>New unreported left college: College of San Mateo (Aug 2017 start); <Warning>Attending enrollment not confirmed by NSC: Skyline College (Aug 2020 start)
003f400000TlTLYAA3,True,<Added>NSC indicates previously unreported enrollment (Attending):  (Jun 2019 start); <Warning>Attending enrollment not confirmed by NSC: Evergreen Valley College (Jun 2019 start)
003f400000KvxYrAAJ,True,<Changed>New unreported left college: University of California-Santa Barbara (Jun 2017 start)
003f40000169hyRAAQ,True,<Warning>Attending enrollment not confirmed by NSC: Canada College (Aug 2020 start)
003f400000KvxgBAAR,True,<Changed>New unreported left college: Mission College (May 2018 start)
003f400000KvxTyAAJ,True,<Warning>Attending enrollment not confirmed by NSC: University of California-Davis (Sep 2016 start); <Warning>Transferred out enrollment not confirmed by NSC: San Diego State University (Aug 2017 start); <Warning>Transferred out enrollment not confirmed by NSC: Gavilan College (Jan 2018 start); <Warning>Transferred out enrollment not confirmed by NSC: College of San Mateo (Jun 2017 start)
003f400000KvxMIAAZ,True,<Changed>New unreported left college: Vanguard University of Southern California (Aug 2017 start)
003f400000KvxXJAAZ,True,<Changed>New unreported left college: Mission College (May 2018 start)
003f400000KvxftAAB,True,<Changed>New unreported left college: Notre Dame de Namur University (Aug 2017 start); <Added>NSC indicates previously unreported enrollment (Transferred out):  (Jan 2019 start); <Warning>Attending enrollment not confirmed by NSC: Evergreen Valley College (Jan 2019 start); <Warning>Attending enrollment not confirmed by NSC: Evergreen Valley College (Aug 2020 start)
003f400001XsrqxAAB,True,<Warning>Attending enrollment not confirmed by NSC: Ohlone Community College (Aug 2020 start)
003f400001XsrpWAAR,True,<Warning>Attending enrollment not confirmed by NSC: University of California-Davis (Sep 2020 start)
003f400000TlTPDAA3,True,<Changed>New unreported left college: Canada College (Jan 2019 start)
003f400000KvxKJAAZ,True,<Changed>New unreported left college: Seattle Community College-North Campus (Jun 2018 start)
003f400000KvxX5AAJ,True,<Changed>New unreported left college: Canada College (Feb 2019 start); <Warning>Attending enrollment not confirmed by NSC: Linn-Benton Community College (Sep 2020 start)
003f400001XsroGAAR,True,<Warning>Attending enrollment not confirmed by NSC: University of California-Davis (Sep 2020 start)
003f400001Xsrx5AAB,True,<Warning>Attending enrollment not confirmed by NSC: San Jose State University (Aug 2020 start)
003f400001XsrhMAAR,True,<Warning>Attending enrollment not confirmed by NSC: Foothill College (Sep 2020 start)
003f400001XsrsAAAR,True,<Warning>Attending enrollment not confirmed by NSC: California Baptist University (Aug 2020 start)
003f400000TlTK6AAN,True,<Changed>New unreported left college: Sonoma State University (Aug 2018 start)
003f400000KvxczAAB,True,<Added>NSC indicates previously unreported enrollment (Graduated):  (Sep 2017 start); <Warning>Graduated enrollment not confirmed by NSC: Evergreen Valley College (Sep 2017 start)
003f400000KvxILAAZ,True,<Changed>New unreported left college: College of San Mateo (Jan 2019 start)
003f40000169hz6AAA,True,<Added>NSC indicates previously unreported enrollment (Attending):  (Sep 2019 start); <Warning>Attending enrollment not confirmed by NSC: Evergreen Valley College (Sep 2019 start)
003f400000TlTMfAAN,True,<Changed>New unreported left college: Canada College (Aug 2018 start)
003f400001XsrvVAAR,True,<Warning>Attending enrollment not confirmed by NSC: University of California-Irvine (Sep 2020 start)
003f40000169hqfAAA,True,<Added>NSC indicates previously unreported enrollment (Attending):  (Sep 2019 start); <Warning>Attending enrollment not confirmed by NSC: Evergreen Valley College (Sep 2019 start)
003f400000KvxWtAAJ,True,<Changed>New unreported left college: Canada College (Aug 2017 start); <Warning>Transferred out enrollment not confirmed by NSC: Canada College (Aug 2020 start)
003f400001XsrhnAAB,True,<Warning>Attending enrollment not confirmed by NSC and <Warning>Changed Degree Type from Bachelor's to Associate's or Certificate (TBD): Highline Community College (Sep 2020 start)
003f400000KvxLDAAZ,True,<Changed>New unreported graduation (was Attending): San Jose State University (May 2020); <Warning>Graduated enrollment not confirmed by NSC: San Jose State University (May 2020 start)
003f400000TlTL4AAN,True,<Changed>New unreported left college: College of San Mateo (Aug 2018 start); <Warning>Attending enrollment not confirmed by NSC: University of California-Irvine (Sep 2020 start)
003f400000KvxdCAAR,True,<Added>NSC indicates previously unreported enrollment (Attending):  (Sep 2017 start); <Warning>Attending enrollment not confirmed by NSC: Evergreen Valley College (Sep 2017 start)
003f400000TlTMUAA3,True,<Changed>New unreported left college: Notre Dame de Namur University (Aug 2018 start)
003f400001XsrnaAAB,True,<Warning>Attending enrollment not confirmed by NSC: University of California-Santa Cruz (Sep 2020 start)
003f400000TlTMHAA3,True,<Changed>New unreported left college: Humboldt State University (Aug 2018 start)
003f400001XsrhxAAB,True,<Warning>Attending enrollment not confirmed by NSC: Evergreen Valley College (Aug 2020 start)
003f400001XsrhmAAB,True,<Warning>Attending enrollment not confirmed by NSC: Contra Costa College (Aug 2020 start)
003f400000TlTROAA3,True,<Warning>Attending enrollment not confirmed by NSC: Skyline College (Aug 2020 start)
003f400000KvxIrAAJ,True,<Warning>Attending enrollment not confirmed by NSC: University of San Francisco (Aug 2020 start)
003f400001XsrsaAAB,True,<Warning>Attending enrollment not confirmed by NSC: Skyline College (Aug 2020 start)
003f400000KvxJ6AAJ,True,<Added>NSC indicates previously unreported enrollment (Transferred out):  (Jan 2014 start); <Warning>Transferred out enrollment not confirmed by NSC: Evergreen Valley College (Jan 2014 start)
003f40000169hyxAAA,True,<Added>NSC indicates previously unreported enrollment (Attending):  (Sep 2019 start); <Warning>Attending enrollment not confirmed by NSC: Evergreen Valley College (Sep 2019 start); <Warning>Attending enrollment not confirmed by NSC: Evergreen Valley College (Aug 2020 start)
003f40000169hsUAAQ,True,<Not changed>NSC indicates still attending (currently Withdrew): Skyline College (Aug 2019 start currently 08/25/2020 end)
003f400001XsrtAAAR,True,<Warning>Attending enrollment not confirmed by NSC: Eastern Washington University (Sep 2020 start)
003f400000KvxWUAAZ,True,<Added>NSC indicates previously unreported enrollment (Graduated):  (Aug 2016 start); <Warning>Graduated enrollment not confirmed by NSC: Evergreen Valley College (Aug 2016 start)
003f400001XsrhcAAB,True,<Warning>Attending enrollment not confirmed by NSC: California State Polytechnic University-Pomona (Aug 2020 start)
003f400000KvxKRAAZ,True,<Changed>New unreported left college: Iowa State University (May 2018 start); <Changed>New unreported left college: Michigan Technological University (May 2018 start)
003f400000KvxXOAAZ,True,<Changed>New unreported left college: College of San Mateo (Jun 2018 start)
003f400000KvxNMAAZ,True,<Warning>Attending enrollment not confirmed by NSC: Foothill College (Sep 2020 start)
003f400001XsrxGAAR,True,<Warning>Attending enrollment not confirmed by NSC: University of California-Davis (Sep 2020 start)
003f400000KvxYZAAZ,True,<Changed>New unreported left college: Canada College (Jan 2019 start); <Changed>New unreported left college: College of San Mateo (Jun 2018 start)
003f400000TlTLGAA3,True,<Warning>Attending enrollment not confirmed by NSC: Evergreen Valley College (Aug 2020 start)
003f400000TlTRnAAN,True,<Changed>New unreported left college: San Francisco State University (Aug 2018 start)
003f400000KvxX1AAJ,True,<Changed>New unreported left college: Foothill College (Jul 2018 start)
003f400000KvxV7AAJ,True,<Changed>New unreported left college: De Anza College (Jan 2019 start)
003f400000xFjyWAAS,True,<Changed>New unreported left college: Foothill College (Sep 2018 start)
003f400000TlTQIAA3,True,<Changed>New unreported left college: De Anza College (Sep 2018 start)
003f400001XsrjTAAR,True,<Warning>Attending enrollment not confirmed by NSC: University of California-Merced (Aug 2020 start)
003f400000KvxgRAAR,True,<Not changed>NSC indicates still attending (currently Transferred out): San Jose State University (Aug 2017 start currently 09/20/2019 end); <Changed>New unreported left college: Mission College (May 2018 start)
003f400000OdnFZAAZ,True,<Changed>New unreported left college: Foothill College (Sep 2018 start)
003f400000KvxOYAAZ,True,<Changed>New unreported left college: Foothill College (Jan 2018 start)
003f400000KvxgJAAR,True,<Added>NSC indicates previously unreported enrollment (Withdrew):  (Sep 2017 start); <Warning>Attending enrollment not confirmed by NSC: Evergreen Valley College (Sep 2017 start); <Warning>Attending enrollment not confirmed by NSC: Evergreen Valley College (Aug 2020 start)
003f40000169hxQAAQ,True,<Warning>Attending enrollment not confirmed by NSC: Foothill College (Sep 2020 start)
003f40000169hzRAAQ,True,<Warning>Attending enrollment not confirmed by NSC: University of Redlands (Aug 2020 start)
003f400001XsrrfAAB,True,<Warning>Attending enrollment not confirmed by NSC: University of California-Davis (Sep 2020 start)
003f400000KvxWWAAZ,True,<Not changed>Graduation not confirmed (Attending in NSC): California State University-Sacramento (Aug 2016 start)
003f400000KvxYVAAZ,True,<Changed>New unreported left college: Foothill College (Jan 2018 start)
003f400000KvxNrAAJ,True,<Changed>New unreported left college: Canada College (Aug 2015 start)
003f400000KvxNPAAZ,True,<Changed>New unreported graduation (was Withdrew): University of California-Santa Cruz (Dec 2018); <Warning>Graduated enrollment not confirmed by NSC: University of California-Santa Cruz (Dec 2018 start)
003f40000169uEZAAY,True,<Added>NSC indicates previously unreported enrollment (Attending):  (Sep 2019 start); <Warning>Attending enrollment not confirmed by NSC: Evergreen Valley College (Sep 2019 start)
003f400001XsrxIAAR,True,<Warning>Attending enrollment not confirmed by NSC: University of Washington-Seattle Campus (Sep 2020 start)
003f400001Xss1UAAR,True,<Warning>Attending enrollment not confirmed by NSC: University of California-San Diego (Oct 2020 start)
003f400001Xsrj5AAB,True,<Warning>Attending enrollment not confirmed by NSC: University of Washington-Seattle Campus (Sep 2020 start)
003f400000KvxJlAAJ,True,<Changed>New unreported graduation (was Withdrew): Azusa Pacific University (May 2018); <Warning>Graduated enrollment not confirmed by NSC: Azusa Pacific University (May 2018 start)
003f400000TlTPnAAN,True,<Added>NSC indicates previously unreported enrollment (Attending):  (Jun 2019 start); <Warning>Attending enrollment not confirmed by NSC: Evergreen Valley College (Jun 2019 start)
003f400000KvxT5AAJ,True,<Warning>Attending enrollment not confirmed by NSC: University of California-Santa Barbara (Oct 2020 start)
003f400000TlTRmAAN,True,<Not changed>NSC indicates still attending (currently Withdrew): Foothill College (Sep 2018 start currently 01/19/2020 end)
003f400000KvxRHAAZ,True,<Changed>New unreported left college: Foothill College (Apr 2019 start)
003f400000KvxSdAAJ,True,<Changed>New unreported left college: Canada College (Aug 2018 start); <Warning>Attending enrollment not confirmed by NSC: Foothill College (Sep 2020 start)
003f400000KvxLbAAJ,True,<Changed>New unreported left college: Foothill College (Sep 2018 start)
003f400001XsroBAAR,True,<Warning>Attending enrollment not confirmed by NSC: San Jose State University (Aug 2020 start)
003f400000Kvxd0AAB,True,<Added>NSC indicates previously unreported enrollment (Transferred out):  (Sep 2018 start); <Warning>Attending enrollment not confirmed by NSC: Evergreen Valley College (Sep 2018 start); <Warning>Attending enrollment not confirmed by NSC: Evergreen Valley College (Aug 2020 start)
003f400000KvxRgAAJ,True,<Changed>New unreported left college: De Anza College (Jul 2018 start)
003f400001XsrsZAAR,True,<Warning>Attending enrollment not confirmed by NSC: University of California-Los Angeles (Oct 2020 start)
003f400000TlTMaAAN,True,<Changed>New unreported left college: Portland State University (Sep 2018 start)
003f400000TlTSzAAN,True,<Changed>New unreported left college: Notre Dame de Namur University (Aug 2018 start)
003f400000KvxQpAAJ,True,<Changed>New unreported left college: San Jose State University (Aug 2017 start)
003f400000KvxdRAAR,True,<Added>NSC indicates previously unreported enrollment (Withdrew):  (Sep 2017 start); <Warning>Withdrew enrollment not confirmed by NSC: Evergreen Valley College (Sep 2017 start)
003f400001Xsro0AAB,True,<Warning>Attending enrollment not confirmed by NSC: University of California-Irvine (Sep 2020 start)
003f400000KvxOSAAZ,True,<Changed>New unreported left college: De Anza College (Jul 2018 start)
003f400001XsrskAAB,True,<Warning>Attending enrollment not confirmed by NSC: California State University-Sacramento (Aug 2020 start)
003f400001XsriLAAR,True,<Warning>Attending enrollment not confirmed by NSC: Washington State University (Aug 2020 start)
003f400001XsrsWAAR,True,<Warning>Attending enrollment not confirmed by NSC: Eckerd College (Aug 2020 start)
003f400001XsrnhAAB,True,<Warning>Attending enrollment not confirmed by NSC: Contra Costa College (Aug 2020 start)
003f400000KvxVZAAZ,True,<Added>NSC indicates previously unreported enrollment (Transferred out):  (Sep 2018 start); <Warning>Attending enrollment not confirmed by NSC: Evergreen Valley College (Sep 2018 start)
003f400000KvxWBAAZ,True,<Changed>New unreported left college: De Anza College (Jul 2018 start); <Warning>Attending enrollment not confirmed by NSC: Bryant and Stratton College-Southtowns (Sep 2020 start)
003f400001XsrhYAAR,True,<Warning>Attending enrollment not confirmed by NSC: University of California-Merced (Aug 2020 start)
003f400000TlTKlAAN,True,<Added>NSC indicates previously unreported enrollment (Attending):  (Jun 2019 start); <Warning>Attending enrollment not confirmed by NSC: Evergreen Valley College (Jun 2019 start)
003f400000KvxRIAAZ,True,<Added>NSC indicates previously unreported enrollment (Attending):  (Jun 2019 start); <Added>NSC indicates previously unreported enrollment (Transferred out):  (Sep 2018 start); <Added>NSC indicates previously unreported enrollment (Transferred out):  (Aug 2015 start); <Warning>Attending enrollment not confirmed by NSC: Evergreen Valley College (Jun 2019 start); <Warning>Attending enrollment not confirmed by NSC: Evergreen Valley College (Sep 2018 start); <Warning>Transferred out enrollment not confirmed by NSC: Evergreen Valley College (Aug 2015 start)
003f400000KvxWFAAZ,True,<Changed>New unreported left college: Whatcom Community College (Jun 2018 start)
003f400000KvxXxAAJ,True,<Changed>New unreported left college: College of San Mateo (Jun 2018 start)
003f40000169hupAAA,True,<Added>NSC indicates previously unreported enrollment (Attending):  (Sep 2019 start); <Warning>Attending enrollment not confirmed by NSC: Evergreen Valley College (Sep 2019 start)
003f400000KvxfNAAR,True,<Changed>New unreported left college: Skyline College (Jun 2018 start)
003f400001XsriPAAR,True,<Warning>Attending enrollment not confirmed by NSC: Seattle Pacific University (Sep 2020 start)
003f400000KvxOrAAJ,True,<Changed>New unreported left college: Lane Community College (Sep 2018 start)
003f400000KvxWlAAJ,True,<Changed>New unreported left college: Foothill College (Jan 2019 start)
003f400000TlTRXAA3,True,<Changed>New unreported left college: University of California-Riverside (Sep 2018 start)
003f400001XsrpPAAR,True,<Warning>Attending enrollment not confirmed by NSC: University of California-Irvine (Sep 2020 start)
003f400000KvxdgAAB,True,<Added>NSC indicates previously unreported enrollment (Attending):  (Sep 2018 start); <Warning>Attending enrollment not confirmed by NSC: Evergreen Valley College (Sep 2018 start)
003f400000TlTT0AAN,True,<Changed>New unreported left college: California State University-Channel Islands (Aug 2018 start); <Warning>Attending enrollment not confirmed by NSC: San Jose City College (Aug 2020 start)
003f400000TlTOhAAN,True,<Warning>Attending enrollment not confirmed by NSC: University of California-Los Angeles (Sep 2018 start)
003f40000169hqCAAQ,True,<Warning>Attending enrollment not confirmed by NSC: Art Center College of Design (Sep 2020 start)
003f400000KvxWGAAZ,True,<Added>NSC indicates previously unreported enrollment (Transferred out):  (Jun 2018 start); <Warning>Attending enrollment not confirmed by NSC: Evergreen Valley College (Jun 2018 start)
003f400000TlTKMAA3,True,<Changed>New unreported left college: Foothill College (Apr 2019 start)
003f400000KvxTqAAJ,True,<Changed>New unreported left college: Foothill College (Sep 2016 start); <Warning>Attending enrollment not confirmed by NSC: Foothill College (Sep 2020 start)
003f400000KvxUrAAJ,True,<Warning>Attending enrollment not confirmed by NSC: San Jose City College (Aug 2020 start)
003f400000KvxehAAB,True,<Changed>New unreported left college: San Francisco State University (Aug 2017 start)
003f400000TlTKHAA3,True,<Changed>New unreported left college: San Jose State University (Aug 2018 start)
003f40000169hruAAA,True,<Warning>Attending enrollment not confirmed by NSC: Central Washington University (Sep 2020 start)
003f400000KvxeBAAR,True,<Changed>New unreported left college: San Jose City College (Sep 2018 start); <Added>NSC indicates previously unreported enrollment (Transferred out):  (Sep 2017 start); <Warning>Attending enrollment not confirmed by NSC: San Jose City College (Aug 2020 start); <Warning>Transferred out enrollment not confirmed by NSC: Evergreen Valley College (Sep 2017 start)
003f400000TlTSVAA3,True,<Added>NSC indicates previously unreported enrollment (Attending):  (Jun 2019 start); <Warning>Attending enrollment not confirmed by NSC: Evergreen Valley College (Jun 2019 start)
003f400001XsrgzAAB,True,<Warning>Attending enrollment not confirmed by NSC: California State University-Monterey Bay (Aug 2020 start)
003f400000KvxY5AAJ,True,<Changed>New unreported left college: Foothill College (Sep 2018 start)
003f400000TlTLwAAN,True,<Not changed>NSC indicates still attending (currently Withdrew): San Jose State University (Aug 2018 start currently 04/25/2019 end)
003f40000169hqrAAA,True,<Warning>Attending enrollment not confirmed by NSC: De Anza College (Sep 2020 start)
003f400001XsrwZAAR,True,<Warning>Attending enrollment not confirmed by NSC: De Anza College (Sep 2020 start)
003f40000169hv9AAA,True,<Warning>Attending enrollment not confirmed by NSC: De Anza College (Sep 2020 start)
003f400000KvxdXAAR,True,<Added>NSC indicates previously unreported enrollment (Attending):  (Sep 2017 start); <Warning>Attending enrollment not confirmed by NSC: Evergreen Valley College (Sep 2017 start)
003f400000TlTLFAA3,True,<Changed>New unreported left college: San Francisco State University (Aug 2018 start)
003f400000KvxeaAAB,True,<Changed>New unreported left college: Skyline College (Aug 2017 start)
003f40000169hzKAAQ,True,<Not changed>NSC indicates still attending (currently Withdrew): Lane Community College (Jan 2020 start currently 03/21/2020 end)
003f400000KvxN8AAJ,True,<Warning>Attending enrollment not confirmed by NSC: College of San Mateo (Oct 2019 start); <Warning>Attending enrollment not confirmed by NSC: Canada College (Aug 2020 start)
003f400000KvxMVAAZ,True,<Changed>New unreported left college: College of San Mateo (Jun 2018 start)
003f400001XsrwxAAB,True,<Warning>Attending enrollment not confirmed by NSC: Azusa Pacific University (Aug 2020 start)
003f40000169i05AAA,True,<Warning>Attending enrollment not confirmed by NSC: Skyline College (Aug 2020 start)
003f400000TlTOmAAN,True,<Not changed>NSC indicates still attending (currently Withdrew): Napa Valley College (Jan 2019 start currently 09/10/2020 end)
003f400001XsrjAAAR,True,<Warning>Attending enrollment not confirmed by NSC: University of California-Davis (Sep 2020 start)
003f400001XsrxWAAR,True,<Warning>Attending enrollment not confirmed by NSC: University of California-Davis (Sep 2020 start)
003f400001XsrhkAAB,True,<Warning>Attending enrollment not confirmed by NSC: California State Polytechnic University-Pomona (Aug 2020 start)
003f400000TlTSUAA3,True,<Warning>Attending enrollment not confirmed by NSC: University of California-Berkeley (Jun 2018 start)
003f400000KvxXlAAJ,True,<Warning>Attending enrollment not confirmed by NSC: San Jose State University (Aug 2020 start)
003f400000KvxUVAAZ,True,<Changed>New unreported left college: De Anza College (Jul 2018 start); <Changed>New unreported left college: Foothill College (Apr 2018 start)
003f40000169i0CAAQ,True,<Not changed>NSC indicates still attending (currently Withdrew): Skyline College (Jan 2020 start currently 10/06/2020 end)
003f400001XsriNAAR,True,<Warning>Attending enrollment not confirmed by NSC: De Anza College (Sep 2020 start)
003f400000KvxVIAAZ,True,<Added>NSC indicates previously unreported enrollment (Attending):  (Jan 2019 start); <Warning>Attending enrollment not confirmed by NSC: Evergreen Valley College (Jan 2019 start)
003f400000TlTPcAAN,True,<Warning>Attending enrollment not confirmed by NSC: Skyline College (Aug 2020 start)
003f400000KvxVOAAZ,True,<Added>NSC indicates previously unreported enrollment (Withdrew):  (Sep 2017 start); <Warning>Withdrew enrollment not confirmed by NSC: Evergreen Valley College (Sep 2017 start)
003f400000KvxUUAAZ,True,<Changed>New unreported left college: College of San Mateo (Jan 2018 start)
